Buchungskreis;Hauptbuchkonto;Geschäftsjahr;Buchungsperiode;Belegart;Belegnummer;Buchungsdatum;Belegdatum;Text;Soll/Haben-Kennz.;Buchungsschlüssel;Betrag in Hauswährung;Kostenstelle;Auftrag;PSP-Element;Einkaufsbeleg;Steuerkennzeichen;Geschäftsbereich;Ausgleichsbeleg;Konto Gegenbuchung;Material
001;7108000;2025;2;KP;30208453;05.02.2025;03.02.2025;# 4095, Geschäftsessen mit ##dq##Beruf und Ausbi;S;40;132,15;31031500;;;;N0;;;6012093;
001;7108000;2025;2;KF;30208545;05.02.2025;29.01.2025;Kongress;S;40;759,32;10041000;;;;N0;;;865719;
001;7108000;2025;2;KF;30208551;05.02.2025;01.01.2025;#4206 Mitgliedsbeitrag 2025;S;40;225,00;36060100;;;;N0;;;818418;
001;7108000;2025;2;KF;30208574;05.02.2025;20.01.2025;Jahresbeitrag 2025;S;40;96,00;11370000;;;;N0;;;818605;
001;7108000;2025;2;KF;30208594;05.02.2025;10.01.2025;#4397 Mitgliedsbeiträge TDU 01/ -12/25;S;40;720,00;31010500;;;;N0;;;859571;
001;7108000;2025;2;KF;30208717;05.02.2025;18.01.2025;Messestand Rosenheimer Ausbildungsmesse 2025;S;40;618,80;32071300;;;;N0;;;865716;
001;7108000;2025;2;KF;30208727;05.02.2025;09.01.2025;#3930 Wir für Segeberg Beitrag 1. HJ 2025;S;40;120,00;36010900;;;;N0;;;819511;
001;7108000;2025;2;KF;30184867;06.02.2025;14.01.2025;Messestand, #4146;S;40;1.184,05;32060100;;;;N0;;;865662;
001;7108000;2025;2;KF;30185079;06.02.2025;17.01.2025;#4041, Werbung Schulplaner Anne-Frank RS, Rngen;S;40;50,00;33080300;;;;N0;;;827920;
001;7108000;2025;2;KP;30212565;06.02.2025;05.02.2025;Neujahrsempfang - Einkauf BC Unikat;S;40;162,51;34030100;;;;N0;;;6011120;
001;7108000;2025;2;KF;30212657;06.02.2025;29.01.2025;#4128 Neujahrsempfang IHK Lübeck 15.01.25;S;40;58,31;36011400;;;;N0;;;848940;
001;7108000;2025;2;KF;30212682;06.02.2025;23.01.2025;Mitgliedsbeitrag 2025;S;40;710,00;32071300;;;;N0;;;863946;
001;7108000;2025;2;KP;30216004;06.02.2025;05.02.2025;#4258, Auslagen Azubi-Aktion 06.02.25;S;40;139,04;33050700;;;;N0;;;6015344;
001;7108000;2025;2;WA;270001459;06.02.2025;06.02.2025;Muster 0710;S;81;10,72;10071000;;;;;;;759004;Y-6607RM
001;7108000;2025;2;WA;270001460;06.02.2025;06.02.2025;Muster 0820;S;81;5,36;10082000;;;;;;;759004;Y-6607RM
001;7108000;2025;2;WA;270001462;06.02.2025;06.02.2025;Muster 0710;S;81;21,86;10071000;;;;;;;759004;Y-6518RM
001;7108000;2025;2;WA;270001463;06.02.2025;06.02.2025;Muster 0820;S;81;10,93;10082000;;;;;;;759004;Y-6518RM
001;7108000;2025;2;WA;270001505;06.02.2025;06.02.2025;MSP-Item 5814;S;81;28,07;19200001;;;;;;;759004;Y-6503RM
001;7108000;2025;2;WA;270001505;06.02.2025;06.02.2025;MSP-Item 5813;S;81;22,57;19200001;;;;;;;759004;Y-6542RM
001;7108000;2025;2;KP;30216003;07.02.2025;06.02.2025;Beitrag Gesundheitsregion Saar;S;40;120,00;24500200;;;;N0;;;6018348;
001;7108000;2025;2;KP;30216193;07.02.2025;30.01.2025;#4173 Neujahrsfrühstück Wirtschaftshof Spandau;S;40;20,00;31010600;;;;N0;;;6014314;
001;7108000;2025;2;KF;30235661;07.02.2025;31.01.2025;Anzeige  Euskirchen & Erftstadt aktuell;S;40;508,73;34031600;;;;N0;;;865795;
001;7108000;2025;2;KP;30258616;07.02.2025;07.02.2025;#4218 Blumenstrauß Verabschiedung;S;40;13,50;33090700;;;;N0;;;6013297;
001;7108000;2025;2;WA;270001565;07.02.2025;07.02.2025;"KST            300 ST ;";S;81;376,44;10062000;;;;;;;759004;Y-6522_BGM
001;7108000;2025;2;WA;270001565;07.02.2025;07.02.2025;"KST            300 ST ;";S;81;58,05;10062000;;;;;;;759004;Y-6503_BGM
001;7108000;2025;2;WA;270001565;07.02.2025;07.02.2025;"KST             30 ST ;";S;81;31,77;10062000;;;;;;;759004;Y-6501_BGM
001;7108000;2025;2;WA;270001565;07.02.2025;07.02.2025;"KST            100 ST ;";S;81;163,90;10062000;;;;;;;759004;Y-6603_BGM
001;7108000;2025;2;WA;270001565;07.02.2025;07.02.2025;"KST             50 ST ;";S;81;17,27;10062000;;;;;;;759004;Y-6675_BGM
001;7108000;2025;2;WA;270001565;07.02.2025;07.02.2025;"KST             10 ST ;";S;81;12,49;10062000;;;;;;;759004;Y-6691_BGM
001;7108000;2025;2;WA;270001565;07.02.2025;07.02.2025;"KST             50 ST ;";S;81;226,02;10062000;;;;;;;759004;Y-6547_BGM
001;7108000;2025;2;KI;6001873;10.02.2025;03.02.2025;56,280 LE Performance Maßnahmen ink 14685 Starcom;H;91;-66,97;10115000;;;4500153359;N3;;;14685;26998
001;7108000;2025;2;K1;6002087;10.02.2025;05.02.2025;3.900,000 LE Sport & Bewegung Kooperat 14496 SG Fl;S;81;4.641,00;36011300;;;4500151376;N3;;;14496;25951
001;7108000;2025;2;K4;6002372;10.02.2025;31.12.2024;12 ST Abwicklungsgebühr Ausahlu 14935 Goldmarie &;S;81;21,42;10061000;;;4500157297;N3;;;14935;
001;7108000;2025;2;KF;30185072;10.02.2025;20.01.2025;SocialMediaPromotion S.Beyde 2025;S;40;3.534,30;34010800;;;;N0;;;860098;
001;7108000;2025;2;KF;30219498;10.02.2025;23.01.2025;#4054, Showroom,Verpflegung,Tagung 21.01.25;S;40;612,85;31050100;;;;N0;;;865761;
001;7108000;2025;2;KF;30219614;10.02.2025;04.02.2025;Servicepauschale 2025;S;40;35.235,90;10063000;;;;N0;;;854594;
001;7108000;2025;2;KF;30219726;10.02.2025;04.02.2025;#4070, Einreisetage Uni HD 03.03.25;S;40;238,00;33050100;;;;N0;;;849324;
001;7108000;2025;2;KF;30223028;10.02.2025;23.01.2025;#3881, Unternehmerfrühstück am 23.01.2025;S;40;172,30;31030100;;;;N0;;;849283;
001;7108000;2025;2;WA;270001578;10.02.2025;10.02.2025;"KST              1 ST ;Babyalbum Softcover";S;81;4,70;33010300;;;;;;;759004;Y-7923
001;7108000;2025;2;WA;270001579;10.02.2025;10.02.2025;"KST              1 ST ;Babyalbum Softcover";S;81;4,70;33011000;;;;;;;759004;Y-7923
001;7108000;2025;2;WA;270001582;10.02.2025;10.02.2025;Muster 0820;H;91;-2,81;10082000;;;;;;;759004;Y-6503RM
001;7108000;2025;2;WA;270001583;10.02.2025;10.02.2025;Muster 0710;H;91;-2,81;10071000;;;;;;;759004;Y-6503RM
001;7108000;2025;2;WA;270001584;10.02.2025;10.02.2025;"KST             10 ST ;Taschentücher Regionales Ma";S;81;2,81;10071000;;;;;;;759004;Y-6503RM
001;7108000;2025;2;WA;270001585;10.02.2025;10.02.2025;"KST             10 ST ;Taschentücher Regionales Ma";S;81;2,81;10082000;;;;;;;759004;Y-6503RM
001;7108000;2025;2;KF;30223027;11.02.2025;03.02.2025;#4243 Mitgliedschaft Hanauer Marketingverein;S;40;357,00;33031000;;;;N0;;;826759;
001;7108000;2025;2;KF;30223207;11.02.2025;02.01.2025;Mitgliedsbeitrag 2025 #3859;S;40;600,00;31030100;;;;N0;;;829271;
001;7108000;2025;2;KF;30223271;11.02.2025;02.02.2025;Werbung in IUSNJ-Gruppen u. d.Webseite;S;40;894,00;32070100;;;;N0;;;865779;
001;7108000;2025;2;KP;30228391;11.02.2025;11.02.2025;Bewirtung Vorstellung München Kliniken;S;40;112,55;22500100;;;;N0;;;6027694;
001;7108000;2025;2;KF;30228397;11.02.2025;30.01.2025;Kooperation;S;40;773,50;10064000;;;;E8;;;703071;
001;7108000;2025;2;KF;30228653;11.02.2025;28.01.2025;#4508 Anzeige Schulzeitung Am Stefansberg Merzig;S;40;150,00;34060200;;;;N0;;;820712;
001;7108000;2025;2;KF;30235921;11.02.2025;08.01.2025;Entgelt gem. Vertrag;S;40;1.785,00;10064000;;;;N0;;;15365;
001;7108000;2025;2;KF;30238736;11.02.2025;11.02.2025;Entgelt gem. Vertrag;S;40;1.785,00;10064000;;;;N0;;;15365;
001;7108000;2025;2;WA;270001632;11.02.2025;11.02.2025;Muster 0710;S;81;2,81;10071000;;;;;;;759004;Y-6503RM
001;7108000;2025;2;WA;270001633;11.02.2025;11.02.2025;Muster 0820;S;81;2,81;10082000;;;;;;;759004;Y-6503RM
001;7108000;2025;2;K1;6001348;12.02.2025;27.01.2025;20,000 STD opt. Stundenkontingent (A 11561 7M Agen;S;81;2.618,00;10061000;;;4500154398;N3;;;11561;
001;7108000;2025;2;K1;6001348;12.02.2025;27.01.2025;20,000 STD 1.ÄV_opt. Stundenkontinge 11561 7M Agen;S;81;2.618,00;10061000;;;4500154398;N3;;;11561;
001;7108000;2025;2;KF;30189591;12.02.2025;23.01.2025;#4238 Standmiete Neujahrsempfang Wirtschaftsiniat.;S;40;297,50;31020100;;;;N0;;;864116;
001;7108000;2025;2;KF;30228560;12.02.2025;06.02.2025;#4234 Werbemaßnahmenvereinb. SpVgg Greuther Fürth;S;40;5.000,00;32040600;;;;N0;;;845043;
001;7108000;2025;2;KP;30232384;13.02.2025;11.02.2025;Sternlutscher Google;S;40;54,82;34060000;;;;N0;;;6016353;
001;7108000;2025;2;KP;30232390;13.02.2025;12.02.2025;#4442, Geschäftsessen;S;40;41,50;36050100;;;;N0;;;6014146;
001;7108000;2025;2;KF;30232656;13.02.2025;05.02.2025;Mitgliedsbeitrag 2025;S;40;5.000,00;100001;;;;N0;;;810735;
001;7108000;2025;2;KF;30232685;13.02.2025;01.02.2025;AutohausSeegbert, Schulranzenparty;S;40;476,00;35021000;;;;N0;;;590553101;
001;7108000;2025;2;KF;30235683;13.02.2025;07.02.2025;#4341, Schulranzentage Schwäbisch Hall;S;40;184,21;33050700;;;;N0;;;865797;
001;7108000;2025;2;KF;30235699;13.02.2025;05.02.2025;#4214, Teilnahme Netzwerkveranstaltung;S;40;249,90;31050100;;;;N0;;;865801;
001;7108000;2025;2;K1;6001801;14.02.2025;31.01.2025;1 ST Versandkosten 3537 Büromarkt Böttcher AG;S;81;3,56;35030000;;;4500157563;N3;;;3537;
001;7108000;2025;2;K1;6001801;14.02.2025;31.01.2025;10 ST Studentenfutter Ültje - N 3537 Büromarkt Böt;S;81;208,54;35030000;;;4500157563;N1;;;3537;
001;7108000;2025;2;K1;6001801;14.02.2025;31.01.2025;10 ST Müsliriegel - Nr. 150092- 3537 Büromarkt Böt;S;81;438,59;35030000;;;4500157563;N1;;;3537;
001;7108000;2025;2;K1;6001801;14.02.2025;31.01.2025;10 ST Erdnüsse Ultje - Nr. 5016 3537 Büromarkt Böt;S;81;149,69;35030000;;;4500157563;N1;;;3537;
001;7108000;2025;2;K1;6001801;14.02.2025;31.01.2025;10 ST Lutscher Frigeo - Nr. 101 3537 Büromarkt Böt;S;81;128,30;35030000;;;4500157563;N1;;;3537;
001;7108000;2025;2;K1;6002155;14.02.2025;07.02.2025;60 ST Poster Variante 1 490 Rudolf Glaudo;S;81;458,31;32040000;;;4500157080;N3;;;490;
001;7108000;2025;2;K1;6002155;14.02.2025;07.02.2025;60 ST Poster Variante 2 490 Rudolf Glaudo;S;81;458,32;32040000;;;4500157080;N3;;;490;
001;7108000;2025;2;KF;30235810;14.02.2025;11.02.2025;#4717 Anzeige Poker Duell Bosse 2025;S;40;119,00;31020400;;;;N0;;;842948;
001;7108000;2025;2;KF;30235841;14.02.2025;11.02.2025;Glücksmama Onlinekurs 01/2025;S;40;26.617,92;10072000;;;;N0;;;441124864;
001;7108000;2025;2;KP;30244650;14.02.2025;14.02.2025;Firmenbowling, Netzwerk, Matoo #4458;S;40;210,00;36031800;;;;N0;;;6022673;
001;7108000;2025;2;WA;270001775;14.02.2025;14.02.2025;Muster 0820;S;81;5,85;10082000;;;;;;;759004;Y-6548RM
001;7108000;2025;2;WA;270001776;14.02.2025;14.02.2025;Muster 0710;S;81;11,71;10071000;;;;;;;759004;Y-6548RM
001;7108000;2025;2;WA;270001784;14.02.2025;14.02.2025;"KST              1 ST ;U-Heft Hülle aus Filz";S;81;3,44;10061000;;;;;;;759004;Y-6610
001;7108000;2025;2;WA;270001784;14.02.2025;14.02.2025;"KST              2 ST ;Schnullerkette aus Makramee";S;81;8,46;10061000;;;;;;;759004;Y-6611
001;7108000;2025;2;KP;30151296;17.02.2025;09.01.2025;Verköstigung Kai König während Gewinnungsgespräch;S;40;6,80;32040300;;;;N0;;;6013748;
001;7108000;2025;2;KF;30238717;17.02.2025;30.01.2025;Mitgleidsbeitrag Expertennetzwerk 15.02.25-15.02.2;S;40;595,00;35030400;;;;N0;;;862255;
001;7108000;2025;2;KF;30238759;17.02.2025;05.02.2025;#4299, ACA Mitgliedschaft 2025;S;40;458,40;33070300;;;;N0;;;806827;
001;7108000;2025;2;KF;30238898;17.02.2025;12.02.2025;#4682 Beitrag Marketing Club Saar 2025;S;40;1.007,00;34061000;;;;N0;;;854955;
001;7108000;2025;2;KF;30238903;17.02.2025;09.01.2025;#4377, Mitgliedsbeitrag 2025 Cyber Security Cluste;S;40;750,00;34031000;;;;N0;;;860732;
001;7108000;2025;2;KF;30244577;17.02.2025;03.02.2025;#4355, Barmer Infostand Netzwerkveranstaltung;S;40;1.785,00;34031000;;;;N0;;;865814;
001;7108000;2025;2;KF;30255640;17.02.2025;17.02.2025;DMEA 2025;S;40;13.025,74;10135000;;;;N0;;;591106759;
001;7108000;2025;2;WA;270001828;17.02.2025;17.02.2025;Muster 0820;S;81;5,66;10082000;;;;;;;759004;Y-6548RM
001;7108000;2025;2;WA;270001829;17.02.2025;17.02.2025;Muster 0820;S;81;3,15;10082000;;;;;;;759004;Y-6543RM
001;7108000;2025;2;WA;270001830;17.02.2025;17.02.2025;Muster 0710;S;81;6,29;10071000;;;;;;;759004;Y-6543RM
001;7108000;2025;2;WA;270001833;17.02.2025;17.02.2025;"931            144 ST ;U-Heft Hülle aus Filz";S;81;495,94;10061000;;;;;;;759004;Y-6610
001;7108000;2025;2;WA;270001833;17.02.2025;17.02.2025;"931             83 ST ;Schnullerkette aus Makramee";S;81;351,14;10061000;;;;;;;759004;Y-6611
001;7108000;2025;2;KP;30244626;18.02.2025;14.02.2025;#6173 BusinessLunch:Mainka,Lin,Cui-Wintersteincon.;S;40;45,90;33031100;;;;N0;;;6028368;
001;7108000;2025;2;KP;30244630;18.02.2025;14.02.2025;Blumen Valentinstag;S;40;32,96;32071200;;;;N0;;;6023191;
001;7108000;2025;2;KP;30244678;18.02.2025;18.02.2025;Bewirtung Besprechung u.a. vdek;S;40;10,00;22500100;;;;N0;;;6027694;
001;7108000;2025;2;KP;30249913;18.02.2025;14.02.2025;# 4431, Geschäftsessen Dirk Fuhrmann;S;40;83,70;31030100;;;;N0;;;6011603;
001;7108000;2025;2;WA;270001920;18.02.2025;18.02.2025;"KST            100 ST ;";S;81;41,18;32011200;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270001920;18.02.2025;18.02.2025;"KST             50 ST ;";S;81;22,57;32011200;;;;;;;759004;Y-6542RM
001;7108000;2025;2;WA;270001921;18.02.2025;18.02.2025;"KST             50 ST ;";S;81;55,70;32051100;;;;;;;759004;Y-6607RM
001;7108000;2025;2;WA;270001921;18.02.2025;18.02.2025;"KST             48 ST ;";S;81;63,28;32051100;;;;;;;759004;Y-6555RM
001;7108000;2025;2;WA;270001921;18.02.2025;18.02.2025;"KST             50 ST ;";S;81;37,48;32051100;;;;;;;759004;Y-6536RM
001;7108000;2025;2;WA;270001921;18.02.2025;18.02.2025;"KST            250 ST ;";S;81;102,95;32051100;;;;;;;759004;Y-6523RM
001;7108000;2025;2;K1;6002490;19.02.2025;12.02.2025;11 ST Abwicklungsgebühr Ausahlu 14935 Goldmarie &;S;81;19,64;10061000;;;4500157765;N3;;;14935;
001;7108000;2025;2;KF;30249949;19.02.2025;05.02.2025;#4439 Marketing Club Mittelhessen 01-12.2025;S;40;225,00;33010500;;;;N0;;;818901;
001;7108000;2025;2;KF;30249949;19.02.2025;05.02.2025;#4443 Marketing Club Mittelhessen 01-12.2025;S;40;225,00;33010100;;;;N0;;;818901;
001;7108000;2025;2;KF;30249951;19.02.2025;29.01.2025;InfoVeranstaltung 29.01.2025;S;40;250,00;35031400;;;;N0;;;852673;
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            150 ST ;";S;81;104,76;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             70 ST ;";S;81;48,89;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             40 ST ;";S;81;27,94;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            110 ST ;";S;81;76,82;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             30 ST ;";S;81;20,95;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             30 ST ;";S;81;20,95;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             10 ST ;";S;81;6,98;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             40 ST ;";S;81;27,94;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             30 ST ;";S;81;20,95;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             40 ST ;";S;81;27,94;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             30 ST ;";S;81;20,95;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             40 ST ;";S;81;27,94;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             10 ST ;";S;81;6,98;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             40 ST ;";S;81;27,94;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             30 ST ;";S;81;20,95;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             30 ST ;";S;81;20,95;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             60 ST ;";S;81;41,90;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             30 ST ;";S;81;20,95;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             10 ST ;";S;81;6,98;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            700 ST ;";S;81;488,88;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            400 ST ;";S;81;279,36;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             40 ST ;";S;81;27,94;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             40 ST ;";S;81;27,94;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             30 ST ;";S;81;20,95;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             40 ST ;";S;81;27,94;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             30 ST ;";S;81;20,95;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             30 ST ;";S;81;20,95;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             20 ST ;";S;81;13,97;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             30 ST ;";S;81;20,95;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992             50 ST ;";S;81;34,92;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            150 ST ;";S;81;104,76;10070000;;;;;;;759004;Y-6506RM
001;7108000;2025;2;WA;270001942;19.02.2025;19.02.2025;"992            100 ST ;";S;81;69,84;10070000;;;;;;;759004;Y-6506RM
